"","age","income","dt_customer","recency","kidhome","teenhome","numdealspurchases","numwebvisitsmonth","totalpurchases","moneyspent","fish_ratio","meat_ratio","sweet_ratio","gold_ratio","fruit_ratio","wine_ratio","web_ratio","catalog_ratio","store_ratio"
"609",50,44989,12,26,0,1,5,6,11,369,0.132791327913279,0.287262872628726,0.02710027100271,0.287262872628726,0,0.265582655826558,0.454545454545455,0.0909090909090909,0.454545454545455
"610",50,44989,12,26,0,1,5,6,11,369,0.132791327913279,0.287262872628726,0.02710027100271,0.287262872628726,0,0.265582655826558,0.454545454545455,0.0909090909090909,0.454545454545455
"611",44,43586,12,26,0,1,3,8,7,132,0.0303030303030303,0.0833333333333333,0,0.121212121212121,0.0151515151515152,0.75,0.428571428571429,0,0.571428571428571
"612",50,32233,12,26,1,0,2,9,10,296,0.0844594594594595,0.118243243243243,0.0371621621621622,0.243243243243243,0.0506756756756757,0.466216216216216,0.6,0.2,0.2
"617",36,90247,10,27,0,0,1,1,14,1621,0.012954966070327,0.217149907464528,0.00987045033929673,0.00987045033929673,0.0197409006785935,0.730413325107958,0.214285714285714,0.285714285714286,0.5
"618",64,32218,10,27,0,0,1,7,6,93,0.139784946236559,0.161290322580645,0.010752688172043,0.32258064516129,0.258064516129032,0.10752688172043,0.333333333333333,0.166666666666667,0.5
"619",36,84219,10,27,0,0,1,1,17,1198,0.0375626043405676,0.333889816360601,0.114357262103506,0.0375626043405676,0.114357262103506,0.362270450751252,0.176470588235294,0.235294117647059,0.588235294117647
"620",36,84219,10,27,0,0,1,1,17,1198,0.0375626043405676,0.333889816360601,0.114357262103506,0.0375626043405676,0.114357262103506,0.362270450751252,0.176470588235294,0.235294117647059,0.588235294117647
"621",58,48877,10,27,0,1,1,7,7,144,0.0138888888888889,0.104166666666667,0,0.166666666666667,0.00694444444444444,0.708333333333333,0.428571428571429,0,0.571428571428571
"623",60,75236,11,27,0,1,1,4,24,1068,0.0112359550561798,0.374531835205993,0.0355805243445693,0.106741573033708,0.0617977528089888,0.410112359550562,0.333333333333333,0.125,0.541666666666667
"624",71,62551,11,27,0,0,1,3,17,421,0.318289786223278,0.232779097387173,0.0498812351543943,0.0641330166270784,0.0380047505938242,0.296912114014252,0.352941176470588,0.411764705882353,0.235294117647059
"626",62,50785,11,27,1,1,2,6,6,114,0,0.184210526315789,0.0087719298245614,0.236842105263158,0.0087719298245614,0.56140350877193,0.333333333333333,0.166666666666667,0.5
"627",54,15315,11,27,0,0,2,5,6,64,0.234375,0.203125,0.125,0.265625,0.0625,0.109375,0.333333333333333,0,0.666666666666667
"628",54,15315,11,27,0,0,2,5,6,64,0.234375,0.203125,0.125,0.265625,0.0625,0.109375,0.333333333333333,0,0.666666666666667
"630",43,87171,11,27,0,0,1,2,24,1298,0.0446841294298921,0.0824345146379045,0.0338983050847458,0.0338983050847458,0.0338983050847458,0.771186440677966,0.25,0.291666666666667,0.458333333333333
"631",63,30081,11,27,0,1,1,7,4,42,0,0.0476190476190476,0,0.0952380952380952,0,0.857142857142857,0.25,0,0.75
"632",48,20180,11,27,0,0,1,7,7,137,0.109489051094891,0.175182481751825,0.145985401459854,0.131386861313869,0.306569343065693,0.131386861313869,0.285714285714286,0.142857142857143,0.571428571428571
"633",48,20180,11,27,0,0,1,7,7,137,0.109489051094891,0.175182481751825,0.145985401459854,0.131386861313869,0.306569343065693,0.131386861313869,0.285714285714286,0.142857142857143,0.571428571428571
"634",58,55686,11,27,0,1,2,4,14,982,0.0376782077393075,0.202647657841141,0.0478615071283096,0.0264765784114053,0,0.685336048879837,0.428571428571429,0.214285714285714,0.357142857142857
"635",65,26887,11,27,0,1,1,6,4,30,0.1,0.133333333333333,0.133333333333333,0.2,0.233333333333333,0.2,0.25,0,0.75
"636",47,61996,11,27,0,1,3,5,18,1230,0,0.117073170731707,0,0.0195121951219512,0.00975609756097561,0.853658536585366,0.333333333333333,0.222222222222222,0.444444444444444
"637",72,51537,12,27,0,1,3,8,15,1103,0,0.184950135992747,0,0.0834088848594742,0.0181323662737987,0.71350861287398,0.133333333333333,0.133333333333333,0.733333333333333
"640",33,61618,12,27,0,0,2,3,17,1345,0,0.296654275092937,0.033457249070632,0.152416356877323,0.0676579925650558,0.449814126394052,0.176470588235294,0.352941176470588,0.470588235294118
"641",59,77343,10,28,0,0,1,1,16,1134,0.0864197530864197,0.505291005291005,0.0476190476190476,0.027336860670194,0.1331569664903,0.200176366843033,0.1875,0.25,0.5625
"642",35,75433,10,28,1,0,2,6,17,1188,0,0.25,0.0286195286195286,0.047979797979798,0,0.673400673400673,0.117647058823529,0.294117647058824,0.588235294117647
"643",62,82571,10,28,0,0,0,2,24,1686,0.036773428232503,0.330960854092527,0.0563463819691578,0.0468564650059312,0.0183867141162515,0.51067615658363,0.25,0.208333333333333,0.541666666666667
"645",41,39062,10,28,1,0,1,4,4,44,0,0.204545454545455,0,0.272727272727273,0,0.522727272727273,0.25,0,0.75
"646",52,30023,10,28,1,0,1,8,5,61,0.114754098360656,0.262295081967213,0.0983606557377049,0.344262295081967,0,0.180327868852459,0.4,0,0.6
"647",54,30015,10,28,1,0,2,5,5,57,0.0350877192982456,0.385964912280702,0.0526315789473684,0.087719298245614,0,0.43859649122807,0.2,0,0.8
"648",44,33228,10,28,1,0,1,7,5,71,0.0985915492957746,0.436619718309859,0.0563380281690141,0.0704225352112676,0.028169014084507,0.309859154929577,0.4,0,0.6
"649",57,22574,11,28,2,1,2,7,5,37,0.0540540540540541,0.216216216216216,0,0.0540540540540541,0,0.675675675675676,0.4,0,0.6
"650",57,22574,11,28,2,1,2,7,5,37,0.0540540540540541,0.216216216216216,0,0.0540540540540541,0,0.675675675675676,0.4,0,0.6
"651",67,55267,11,28,0,1,4,3,13,405,0.0790123456790123,0.335802469135802,0.00740740740740741,0.111111111111111,0.0691358024691358,0.397530864197531,0.230769230769231,0.307692307692308,0.461538461538462
"653",53,72258,11,28,0,1,2,2,20,1525,0.148852459016393,0.342295081967213,0.0786885245901639,0.0878688524590164,0,0.342295081967213,0.3,0.45,0.25
"654",40,82733,11,28,0,0,1,4,19,1323,0.0491307634164777,0.317460317460317,0.0287226001511716,0.0287226001511716,0.0377928949357521,0.53817082388511,0.421052631578947,0.210526315789474,0.368421052631579
"655",61,45146,11,28,1,1,2,4,4,53,0,0.0943396226415094,0,0.283018867924528,0,0.622641509433962,0.25,0.25,0.5
"656",34,51250,11,28,1,0,5,9,19,710,0.047887323943662,0.323943661971831,0.0450704225352113,0.0563380281690141,0.0450704225352113,0.48169014084507,0.526315789473684,0.263157894736842,0.210526315789474
"657",73,32871,11,28,1,1,1,4,4,43,0,0.27906976744186,0.0465116279069767,0.116279069767442,0.0465116279069767,0.511627906976744,0.25,0,0.75
"659",56,42564,11,28,0,1,6,7,18,813,0.047970479704797,0.228782287822878,0.022140221402214,0.243542435424354,0.0590405904059041,0.398523985239852,0.333333333333333,0.444444444444444,0.222222222222222
"661",61,50437,12,28,0,2,3,7,16,490,0.0122448979591837,0.187755102040816,0.0183673469387755,0.00816326530612245,0.0183673469387755,0.755102040816326,0.4375,0.0625,0.5
"663",47,37774,12,28,2,0,4,9,12,473,0.0147991543340381,0.226215644820296,0.00422832980972516,0.372093023255814,0.0169133192389006,0.365750528541226,0.583333333333333,0.166666666666667,0.25
"665",58,33279,10,29,0,0,1,3,3,16,0,0.1875,0,0,0.1875,0.625,0,0,1
"666",46,42693,10,29,1,0,1,5,4,57,0.105263157894737,0.350877192982456,0.0526315789473684,0.280701754385965,0.0701754385964912,0.140350877192982,0.25,0,0.75
"668",67,65486,10,29,0,1,1,2,16,507,0.0729783037475345,0.2465483234714,0.132149901380671,0.0276134122287968,0.0374753451676529,0.483234714003945,0.25,0.125,0.625
"672",33,90638,10,29,0,0,1,1,17,2525,0.0372277227722772,0.362376237623762,0.057029702970297,0.038019801980198,0.0475247524752475,0.457821782178218,0.176470588235294,0.235294117647059,0.588235294117647
"673",33,90638,10,29,0,0,1,1,17,2525,0.0372277227722772,0.362376237623762,0.057029702970297,0.038019801980198,0.0475247524752475,0.457821782178218,0.176470588235294,0.235294117647059,0.588235294117647
"675",65,59052,11,29,0,1,3,5,15,491,0.128309572301426,0.152749490835031,0.116089613034623,0.0631364562118126,0.0712830957230143,0.468431771894094,0.466666666666667,0.0666666666666667,0.466666666666667
"677",75,49160,11,29,0,1,2,6,10,236,0.10593220338983,0.182203389830508,0.0423728813559322,0.0635593220338983,0.0889830508474576,0.516949152542373,0.3,0.1,0.6
"678",71,23272,11,29,0,0,1,4,4,46,0.0869565217391304,0.130434782608696,0.0434782608695652,0.260869565217391,0.0652173913043478,0.41304347826087,0.25,0,0.75
"679",61,49476,11,29,0,1,4,2,18,795,0.0679245283018868,0.119496855345912,0.0515723270440252,0.246540880503145,0.0289308176100629,0.485534591194969,0.111111111111111,0.611111111111111,0.277777777777778
"680",59,62694,11,29,1,1,5,7,19,749,0.0333778371161549,0.209612817089453,0.121495327102804,0.121495327102804,0.00801068090787717,0.506008010680908,0.473684210526316,0.157894736842105,0.368421052631579
"684",65,65031,11,29,0,1,4,7,26,863,0.0973348783314021,0.337195828505214,0.0428736964078795,0.0996523754345307,0.123986095017381,0.298957126303592,0.384615384615385,0.115384615384615,0.5
"687",74,59462,11,29,0,1,2,7,23,1088,0,0.131433823529412,0.00735294117647059,0.180147058823529,0.015625,0.665441176470588,0.391304347826087,0.0869565217391304,0.521739130434783
"688",30,95529,12,29,0,0,1,3,17,1990,0.125628140703518,0.447236180904523,0.0135678391959799,0.0120603015075377,0.014572864321608,0.386934673366834,0.411764705882353,0.176470588235294,0.411764705882353
"689",71,53653,12,29,0,0,2,6,26,1210,0.0231404958677686,0.197520661157025,0.00826446280991736,0.0892561983471074,0.00826446280991736,0.673553719008264,0.384615384615385,0.153846153846154,0.461538461538462
"690",44,25965,12,29,0,0,1,8,5,74,0.554054054054054,0.148648648648649,0.0945945945945946,0.148648648648649,0.027027027027027,0.027027027027027,0.4,0,0.6
"691",54,22979,12,29,1,0,3,8,7,115,0.173913043478261,0.165217391304348,0.182608695652174,0.191304347826087,0.147826086956522,0.139130434782609,0.428571428571429,0.285714285714286,0.285714285714286
"692",73,64950,12,29,0,1,2,7,23,966,0.0124223602484472,0.0745341614906832,0,0.0652173913043478,0,0.847826086956522,0.478260869565217,0.0869565217391304,0.434782608695652
"693",39,44322,10,30,1,0,2,8,6,92,0.0326086956521739,0.434782608695652,0,0.0326086956521739,0,0.5,0.5,0,0.5
"694",41,30096,10,30,1,0,1,6,5,45,0.266666666666667,0.244444444444444,0.111111111111111,0.2,0.0666666666666667,0.111111111111111,0.4,0,0.6
"695",41,30096,10,30,1,0,1,6,5,45,0.266666666666667,0.244444444444444,0.111111111111111,0.2,0.0666666666666667,0.111111111111111,0.4,0,0.6
"696",47,56628,10,30,0,1,2,5,18,761,0.00919842312746386,0.107752956636005,0.0223390275952694,0.224704336399474,0.00657030223390276,0.629434954007884,0.388888888888889,0.333333333333333,0.277777777777778
"698",29,71163,10,30,0,0,1,1,23,960,0.14375,0.3875,0.110416666666667,0.0458333333333333,0.0177083333333333,0.294791666666667,0.130434782608696,0.347826086956522,0.521739130434783
"699",46,71022,10,30,0,1,3,8,18,1453,0,0.191328286304198,0.00825877494838266,0.16655196145905,0.00825877494838266,0.625602202339986,0.277777777777778,0.111111111111111,0.611111111111111
"700",70,42607,11,30,0,1,2,3,12,350,0.0857142857142857,0.16,0.0914285714285714,0.134285714285714,0.0828571428571429,0.445714285714286,0.25,0.166666666666667,0.583333333333333
"701",49,43057,11,30,0,1,4,5,11,266,0,0.165413533834586,0.0075187969924812,0.018796992481203,0.0075187969924812,0.800751879699248,0.363636363636364,0.181818181818182,0.454545454545455
"702",49,47808,11,30,0,1,2,7,8,224,0.00892857142857143,0.116071428571429,0,0.321428571428571,0.00446428571428571,0.549107142857143,0.375,0.25,0.375
"703",37,29236,11,30,1,0,2,9,7,99,0.161616161616162,0.242424242424242,0.0909090909090909,0.0909090909090909,0.0404040404040404,0.373737373737374,0.571428571428571,0,0.428571428571429
"704",55,40590,11,30,1,1,5,6,10,258,0.0232558139534884,0.193798449612403,0.0426356589147287,0.143410852713178,0,0.596899224806202,0.3,0.4,0.3
"705",55,40590,11,30,1,1,5,6,10,258,0.0232558139534884,0.193798449612403,0.0426356589147287,0.143410852713178,0,0.596899224806202,0.3,0.4,0.3
"706",65,77520,11,30,0,1,1,4,22,1526,0,0.259501965923984,0.0576671035386632,0.0380078636959371,0.0288335517693316,0.615989515072084,0.363636363636364,0.318181818181818,0.318181818181818
"707",43,40211,11,30,1,1,2,8,5,87,0.0229885057471264,0.0804597701149425,0.0114942528735632,0.28735632183908,0.0114942528735632,0.586206896551724,0.4,0.2,0.4
"709",50,53034,11,30,1,1,8,8,14,447,0.0335570469798658,0.438478747203579,0.0246085011185682,0.111856823266219,0.0335570469798658,0.357941834451902,0.428571428571429,0.0714285714285714,0.5
"711",42,79908,11,30,0,0,1,2,18,1772,0.0163656884875846,0.429458239277652,0.104401805869074,0.0626410835214447,0.0727990970654628,0.314334085778781,0.277777777777778,0.333333333333333,0.388888888888889
"712",38,69867,11,30,0,0,1,1,16,925,0.0356756756756757,0.553513513513514,0.140540540540541,0.0583783783783784,0,0.211891891891892,0.1875,0.3125,0.5
"713",58,70287,11,30,0,0,1,3,20,1093,0.110704483074108,0.440988106129918,0.109789569990851,0.0365965233302836,0.0320219579139982,0.269899359560842,0.25,0.25,0.5
"714",58,37070,11,30,1,1,9,7,14,433,0.0092378752886836,0.316397228637413,0.0346420323325635,0.0900692840646651,0.0161662817551963,0.533487297921478,0.357142857142857,0.0714285714285714,0.571428571428571
"715",58,37070,11,30,1,1,9,7,14,433,0.0092378752886836,0.316397228637413,0.0346420323325635,0.0900692840646651,0.0161662817551963,0.533487297921478,0.357142857142857,0.0714285714285714,0.571428571428571
"716",58,38179,11,30,1,1,4,7,7,90,0.0444444444444444,0.244444444444444,0.0222222222222222,0.222222222222222,0.0444444444444444,0.422222222222222,0.428571428571429,0.142857142857143,0.428571428571429
"717",41,39922,11,30,1,0,2,8,7,156,0.121794871794872,0.378205128205128,0.00641025641025641,0.230769230769231,0.0769230769230769,0.185897435897436,0.428571428571429,0,0.571428571428571
"718",41,39922,11,30,1,0,2,8,7,156,0.121794871794872,0.378205128205128,0.00641025641025641,0.230769230769231,0.0769230769230769,0.185897435897436,0.428571428571429,0,0.571428571428571
"719",41,39922,11,30,1,0,2,8,7,156,0.121794871794872,0.378205128205128,0.00641025641025641,0.230769230769231,0.0769230769230769,0.185897435897436,0.428571428571429,0,0.571428571428571
"720",61,64191,11,30,0,1,3,3,21,825,0.183030303030303,0.225454545454545,0.0460606060606061,0.0181818181818182,0.0181818181818182,0.509090909090909,0.238095238095238,0.142857142857143,0.619047619047619
"721",49,41658,12,30,1,1,2,4,4,72,0.208333333333333,0.166666666666667,0.0555555555555556,0.402777777777778,0.0555555555555556,0.111111111111111,0.25,0.25,0.5
"722",48,40780,12,30,0,1,4,9,13,377,0.0344827586206897,0.188328912466843,0.00795755968169761,0.0901856763925729,0.0716180371352785,0.607427055702918,0.538461538461538,0.0769230769230769,0.384615384615385
"724",39,66503,12,30,1,0,2,3,13,401,0.162094763092269,0.319201995012469,0.00748129675810474,0.124688279301746,0.159600997506234,0.226932668329177,0.307692307692308,0.230769230769231,0.461538461538462
"725",38,83512,10,31,0,0,1,1,21,2157,0.0370885489105239,0.387111729253593,0.00927213722763097,0.0468242929995364,0.0282800185442745,0.491423273064441,0.19047619047619,0.333333333333333,0.476190476190476
"726",60,31686,10,31,1,1,2,6,4,17,0,0.294117647058824,0,0.0588235294117647,0,0.647058823529412,0.25,0,0.75
"728",36,27938,10,31,1,0,1,3,5,29,0.0689655172413793,0.275862068965517,0.0344827586206897,0.172413793103448,0,0.448275862068966,0.2,0,0.8
"729",73,22263,10,31,1,1,2,6,4,21,0,0.0952380952380952,0,0.0952380952380952,0,0.80952380952381,0.25,0,0.75
"733",46,54162,11,31,1,1,1,4,4,42,0.142857142857143,0.238095238095238,0.119047619047619,0.238095238095238,0.142857142857143,0.119047619047619,0.25,0,0.75
"734",69,41769,11,31,0,1,6,8,16,521,0.0614203454894434,0.251439539347409,0,0.0518234165067179,0.0556621880998081,0.579654510556622,0.5,0.0625,0.4375
"736",46,37717,12,31,1,0,1,9,3,25,0.16,0.24,0.04,0.2,0,0.36,0.333333333333333,0,0.666666666666667
"737",46,37717,12,31,1,0,1,9,3,25,0.16,0.24,0.04,0.2,0,0.36,0.333333333333333,0,0.666666666666667
"739",49,67893,12,31,0,1,2,8,14,995,0.0492462311557789,0.142713567839196,0.0180904522613065,0.0472361809045226,0.0281407035175879,0.714572864321608,0.214285714285714,0.142857142857143,0.642857142857143
"740",71,69267,12,31,0,0,2,7,12,1635,0.0581039755351682,0.30519877675841,0.0446483180428135,0.0892966360856269,0.0269113149847095,0.475840978593272,0.25,0.333333333333333,0.416666666666667
"741",48,9548,12,31,1,0,2,8,4,29,0.344827586206897,0.103448275862069,0.206896551724138,0.310344827586207,0.0344827586206897,0,0.25,0,0.75
"742",66,68281,12,31,0,0,1,5,24,1655,0.0253776435045317,0.251963746223565,0.0290030211480363,0.024773413897281,0.0676737160120846,0.601208459214502,0.0833333333333333,0.375,0.541666666666667
"744",45,48526,11,32,1,0,1,3,7,135,0.318518518518519,0.17037037037037,0.148148148148148,0.0666666666666667,0.125925925925926,0.17037037037037,0.285714285714286,0.142857142857143,0.571428571428571
"745",33,90273,11,32,0,0,1,2,18,1991,0.060271220492215,0.428427925665495,0.0371672526368659,0.0557508789552988,0.0647915620291311,0.353591160220994,0.277777777777778,0.333333333333333,0.388888888888889
"747",66,79761,11,32,0,1,1,3,18,605,0.0247933884297521,0.20495867768595,0.0578512396694215,0.0181818181818182,0.00826446280991736,0.68595041322314,0.277777777777778,0.111111111111111,0.611111111111111
"748",73,53312,11,32,0,0,1,7,11,278,0,0.0431654676258993,0,0.0899280575539568,0,0.866906474820144,0.454545454545455,0.0909090909090909,0.454545454545455
"751",41,50150,11,32,0,0,2,5,14,410,0.158536585365854,0.224390243902439,0.148780487804878,0.0268292682926829,0.11219512195122,0.329268292682927,0.357142857142857,0.142857142857143,0.5
"752",41,50150,11,32,0,0,2,5,14,410,0.158536585365854,0.224390243902439,0.148780487804878,0.0268292682926829,0.11219512195122,0.329268292682927,0.357142857142857,0.142857142857143,0.5
"753",53,10245,11,32,1,0,3,5,5,41,0.146341463414634,0.170731707317073,0.0975609756097561,0.317073170731707,0.170731707317073,0.0975609756097561,0.2,0.4,0.4
"754",39,33454,11,32,1,0,2,8,8,169,0.0177514792899408,0.331360946745562,0.00591715976331361,0.136094674556213,0.0591715976331361,0.449704142011834,0.5,0,0.5
"755",72,40887,11,32,1,1,3,9,7,161,0.062111801242236,0.273291925465839,0.062111801242236,0.267080745341615,0.0248447204968944,0.31055900621118,0.428571428571429,0.142857142857143,0.428571428571429
"758",53,52914,11,32,0,1,2,7,13,575,0.0521739130434783,0.0765217391304348,0.0173913043478261,0.394782608695652,0.0173913043478261,0.441739130434783,0.538461538461538,0.230769230769231,0.230769230769231
"759",52,24884,12,32,1,0,1,7,3,19,0,0.368421052631579,0,0.157894736842105,0.31578947368421,0.157894736842105,0,0,1
"760",54,67384,12,32,0,1,2,5,20,1490,0.106040268456376,0.11744966442953,0.0355704697986577,0.0718120805369128,0.0268456375838926,0.642281879194631,0.35,0.4,0.25
"761",64,51651,12,32,0,1,4,8,13,433,0.0300230946882217,0.0531177829099307,0.0138568129330254,0.212471131639723,0.0138568129330254,0.676674364896074,0.461538461538462,0.153846153846154,0.384615384615385
"762",44,82497,12,32,0,0,1,4,18,1919,0.112558624283481,0.298593017196456,0.0109431995831162,0.10578426263679,0.0672225117248567,0.4048983845753,0.111111111111111,0.388888888888889,0.5
